Year,Company,Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3,Type
2001,Marksans Pharma,63.1344,58.257084,97.06652,28.016985,65.19034,73.45267,Test
2018,Khadim India,93.97,93.27,380.25,11.859885,54.854584,83.07231,Test
2013,Emami,-90.25,-81.16,-136.56,-43.378616,-58.528633,-75.16391,Test
2013,Munjal Showa,7.6284,12.637917,19.01261,24.913332,27.344429,47.154266,Test
2021,Hind.Aeronautics,9.136666,28.939285,64.034615,6.480359,20.778292,34.923573,Test
2004,Marico,-19.912222,-7.0775,-28.52125,-5.793344,-11.642289,-17.512217,Test
2012,Bajaj Auto,0.52166665,4.086,-3.585,5.4939713,4.0939045,22.331629,Test
2023,Sanghi Industrie,-21.708334,-57.1,-64.236,-14.607442,-13.835276,-8.773746,Test
2018,Hero Motocorp,-26.69,-42.29,-46.365,-27.752098,-35.591473,-47.64962,Test
2018,Swaraj Engines,-137.6,-180.94,-161.59,-97.63165,-128.84676,-164.79053,Test
2007,Atlantaa,13.755,40.165714,35.691666,16.347248,31.216173,54.98201,Test
2015,Responsive Ind,-67.8,-62.82,-125.22,-44.067245,-51.66794,-68.39668,Test
2018,Amtek Auto,-40.43,-33.41,-47.72,-32.03436,-17.584414,11.9840765,Test
2019,Yes Bank,25.7284,61.747917,116.460434,25.07857,66.38479,92.797745,Test
2018,Apollo Hospitals,7.61,-46.01,-47.15,-33.388607,-50.833435,-56.60463,Test
2021,Brookfield India,30.92,84.63,154.64,56.864407,122.72456,126.72141,Test
2016,Kesar Petroprod.,-73.11,-78.58,-156.74,-28.403116,-39.058212,-44.527264,Test
2009,Indiabulls Fin.,17.340555,35.18,43.11875,14.797978,40.53272,56.509216,Test
2022,Fairchem Organic,119.086,103.1925,112.74333,86.68338,89.92409,116.2605,Test
2024,PCBL Ltd,23.14375,78.098,175.17072,33.94485,88.37795,192.13196,Test
2010,Tata Coffee,21.227894,29.093334,48.960587,14.449214,34.7126,49.591553,Test
2019,Gulf Oil Lubric.,34.026924,81.72833,143.28818,36.905678,69.407104,111.22808,Test
2003,CEAT,30.863333,11.268,-6.375,-3.6331263,-2.8663914,4.66799,Test
2007,Federal Bank,3.5023077,-1.6483333,-7.1336365,2.168799,4.919695,2.759337,Test
2001,KCP Sugar &Inds.,-10.9475,1.5866667,-10.22,-35.102695,-51.173264,-63.327614,Test
2015,OK Play India,38.5728,114.38875,252.66043,35.755787,107.620605,200.73308,Test
2011,Yantra Natural,-72.47,-71.02,-136.14,-55.047604,-30.35504,-70.45038,Test
2000,Bank of India,2.8175,12.792106,23.90611,8.801074,15.52405,21.137632,Test
2009,Shanthi Gears,-56.91,-96.88,-118.67,-63.53977,-87.40915,-120.21644,Test
2008,Andhra Bank,10.693334,9.967,16.474,9.384368,12.524584,34.964172,Test
2023,Udaipur Cement,-50.56,-74.84,-92.32,-43.486588,-57.12281,-75.11845,Test
2011,Kalyani Invest.,17.9625,26.231052,92.986664,11.518892,37.09825,68.8049,Test
2021,KNR Construct.,14.308666,51.06,76.79769,23.950632,41.305008,54.01432,Test
2012,T.V. Today Netw.,34.8725,88.14333,120.22929,35.52122,74.86245,102.41347,Test
2020,Uday Jewellery,20.04,67.42826,125.954544,28.128164,54.27019,101.642975,Test
1999,Sil Business,-86.86,-128.82,-94.68,-30.56636,-44.730507,-58.332623,Test
2017,Lakshmi Energy,15.185333,38.345715,70.72385,30.841293,59.637424,107.00624,Test
2008,Satra Properties,13.927619,30.6825,62.37579,11.613015,38.0812,41.04658,Test
2009,Resurgere Mines,-26.023333,19.715834,-26.09,-13.210866,-13.887821,-11.592311,Test
2023,M T N L,30.3925,80.17273,120.372,21.77148,52.47806,97.275665,Test
2002,DCW,14.5888,32.407917,60.192173,14.721381,83.3997,82.05856,Test
2004,Emami,33.628235,55.185,68.974,25.28512,52.434677,82.38748,Test
2019,Vardhman Special,47.0388,160.7975,401.4474,51.417583,176.71419,401.48297,Test
2011,Tata Steel Long,29.196667,45.2675,26.252857,8.78499,18.251143,26.8972,Test
2012,Can Fin Homes,49.7272,94.79667,76.43348,19.2795,59.69507,93.50105,Test
2001,Yokogawa India,-40.27,-33.19,-17.33,-44.64794,-22.822847,-44.068214,Test
2022,Interglobe Aviat,3.404706,36.7725,88.085335,17.355686,42.41832,79.02001,Test
2001,Surya Roshni,-7.1857142,-17.381666,-27.008,-6.632526,-11.369066,-21.764574,Test
2003,Federal Bank,7.6394444,-13.508889,23.588333,-7.2089133,15.451941,59.94304,Test
2021,Nagarjuna Fert.,63.7316,160.05583,310.37695,56.40712,145.8496,335.07,Test
2021,Grandeur Product,35.105,109.412,260.74,20.207075,100.173416,193.88506,Test
2024,C.E. Info System,-87.6,-128.17,-105.24,-84.76836,-97.34433,-74.9726,Test
2017,Saregama India,-104.08,-82.74,63.06778,-32.42172,-26.043016,11.570724,Test
2006,JSW Steel,-46.33,-69.51,-92.24,-40.765884,-59.476837,-77.6562,Test
2012,NRB Bearings,-17.62,-27.933332,-70.995,-16.439505,-31.386696,-32.949005,Test
2022,Vertoz,-47.08,61.04,106.25,8.8331785,38.178596,130.38391,Test
2019,Atlas Jewellery,20.88,36.39,68.6626,15.590697,11.945462,35.636414,Test
2001,SpiceJet,-29.3475,526.52,666.055,100.053894,462.92773,614.6053,Test
2010,Arshiya,22.2895,43.988422,74.19278,19.062624,53.25183,98.28551,Test
2009,Vedanta,34.45,-62.183334,-72.53667,3.3278785,7.9516993,7.397303,Test
2001,Reckitt Benck.,20.883125,33.905334,37.51643,3.3927445,5.1140957,-23.294924,Test
2014,Oswal Agro Mills,-135.7,-126.41,-187.32,-69.15966,-85.39423,-141.06921,Test
2000,Usha Ispat,10.9224,32.095,57.11652,12.013129,28.665392,58.758358,Test
2017,M & M,-56.37,-109.38,-90.73,-62.297714,-85.21915,-83.23004,Test
2020,Amrit Corp,-4.88,-17.68,-26.68,2.2682672,0.14645171,-29.667162,Test
2010,Rainbow Papers,37.69,101.35,68.6626,-4.7088675,37.723045,48.06052,Test
2014,Mahindra Life.,-5.95,-1.64,-25.22,-9.974296,-8.959776,-33.80059,Test
2012,Allcargo Gati,28.796522,60.259544,111.61909,35.72234,77.95116,130.90096,Test
2004,Petronet LNG,80.65,225.122,376.025,64.92724,179.76457,317.4427,Test
2016,Guj Inds. Power,72.2,116.4,68.6626,9.262748,29.038443,62.511993,Test
2005,Zee Entertainmen,132.77333,161.67,586.99,85.91045,175.23097,450.4594,Test
2020,SIS,10.202222,32.7525,41.077145,18.810526,44.924294,62.669777,Test
2013,U B Holdings,13.605,30.32,68.6626,15.214095,34.055565,41.822025,Test
2003,Timex Group,56.53375,-19.55,-24.29,-24.15498,-24.886951,-47.815517,Test
2023,Strides Pharma,171.375,455.05,68.6626,124.47192,378.45758,38.637268,Test
2002,Nirma,-36.505,-73.55,-108.77,-57.565975,-69.58922,-80.87537,Test
2006,Eskay K`n'IT(I),46.066666,104.53,250.44,26.944317,109.07928,180.19524,Test
2022,Foseco India,56.1432,171.65334,250.20174,40.37685,146.92215,248.47542,Test
2013,Elgi Equipments,-18.83,-8.8175,-31.549091,-2.3047624,10.790047,-2.1173816,Test
2021,PTC India Fin,-81.34,-142.3,-132.67,-78.81665,-128.28609,-165.43944,Test
2023,Sapphire Foods,17.168823,41.42,74.150665,18.36146,41.56743,64.32648,Test
2019,Shalimar Paints,3.0388,8.62875,21.636087,4.7931695,16.041872,-38.61888,Test
2004,Essar Ports,3.7083333,52.203335,21.992,9.647515,28.064045,34.40293,Test
2014,NBCC,-87.0,47.512142,-117.08,-23.749243,10.592546,-69.56125,Test
2024,Elgi Equipments,35.237083,127.88304,340.02863,49.624676,115.99619,329.2485,Test
2008,Samvardh. Mothe.,5.84125,17.79857,17.985,-4.81791,6.4211283,14.929168,Test
2021,KMC Speciality,-70.47,-72.34,-89.04,-43.636276,-71.919815,-96.73927,Test
2014,Dredging Corpn.,16.712,55.856667,56.823334,6.5181932,37.317787,56.624264,Test
2007,B H E L,26.4,79.26813,156.55267,20.48398,55.480858,141.48616,Test
2023,K E C Intl.,-65.96,-56.61,-68.59,-46.440037,-60.488976,-77.80884,Test
2000,Sri Vasavi Inds.,-59.57,-118.91,-87.12,-48.256382,-65.95562,-105.659485,Test
2022,Borosil,41.54375,116.53435,260.67953,42.22147,119.13919,207.56502,Test
2003,Sat Industries,-6.45,-9.01,-72.31,-29.342384,-20.13819,-52.805153,Test
1999,Ashok Leyland,6.2263637,25.826,22.31,9.600096,35.816475,58.242584,Test
2021,Ajanta Pharma,29.3924,59.045,113.95,17.674906,75.1111,109.5576,Test
2024,CEAT,-89.3,-118.53,-129.26,-59.58311,-69.44139,-82.595566,Test
2002,Tata Motors,41.525,55.04941,84.79188,29.834963,65.132126,75.011665,Test
2020,JK Tyre & Indust,-15.565,-11.793333,-18.14,-13.91871,-3.8728545,-16.480194,Test
2024,NDR Auto Compon.,2.3652,9.8375,9.945652,3.0853581,13.160078,19.359911,Test
2021,Kingfa Science,-97.18,-121.3,-158.19,-62.7011,-90.74631,-111.76893,Test
2021,Subex,30.020908,42.68714,51.737,19.064405,43.22416,54.38379,Test
2017,Patel Engineerin,-7.6,-19.82,68.6626,-12.205335,-26.460466,30.270216,Test
2021,P & G Hygiene,16.262,38.23895,42.170555,12.372913,29.14136,62.077118,Test
2007,Indo Tech.Trans.,77.12666,106.515,388.51,51.08093,107.05998,286.61472,Test
2000,Krebs Biochem,528.855,1283.73,68.6626,349.34027,1195.6077,52.0782,Test
2015,Centrum Capital,-66.4,-91.3,-106.55,-69.7172,-83.19949,-118.88761,Test
2016,Shanthi Gears,12.1884,30.694584,52.45087,22.007326,38.83719,26.171064,Test
1999,P & G Hygiene,-27.27,0.76,-117.03,-11.414582,-11.970898,-36.94975,Test
2018,JM Financial,10.912,26.04,72.503334,11.321721,5.2256184,14.416442,Test
2003,Natl.Fertilizer,5.1028,7.5391665,13.319565,16.2083,38.16223,-11.287095,Test
2022,DCB Bank,-21.6675,-76.3675,-96.28,-49.085308,-62.11387,-87.86811,Test
2022,BASF India,94.903336,128.37,332.07,61.73173,131.05052,257.28387,Test
2011,Escorts Kubota,11.631176,10.12625,6.1813335,17.817888,34.71028,14.638633,Test
2019,Health.Global,-107.25,-135.64,-87.82,-30.220167,-35.389374,-54.476646,Test
2016,Grauer & Weil,5.6883335,12.09,28.4525,-8.902257,-4.1836023,2.1734776,Test
2021,Exide Inds.,-11.99,-5.364,17.284,-5.4133844,0.22665763,7.011971,Test
2016,Man Industries,-8.29,11.92,68.6626,-45.481083,-60.903297,-63.243958,Test
2021,Adani Total Gas,42.093334,133.26286,256.07538,52.471466,138.00572,224.68417,Test
2020,Fermenta Biotec.,37.0292,102.808334,180.31914,37.283184,110.673546,180.83601,Test
2015,Mapro Industries,-57.89,-102.33,-84.52,-59.83886,-73.11194,-120.59888,Test
2002,Bank of Baroda,-3.59,-21.54,-48.04,-10.245873,-12.923319,-15.221167,Test
2003,M T N L,-40.35,-76.05,-108.09,-63.065174,-88.489494,-102.15109,Test
2019,NOCIL,2.665,3.88,68.6626,0.6161324,-10.273193,9.498347,Test
2020,Edelweiss.Fin.,-29.41,-28.12,-49.68,-7.9048285,-5.9571695,-24.656712,Test
2014,V-Mart Retail,-94.24,-102.02,-110.62,-48.2027,-58.938038,-84.92492,Test
1999,Uniflex Cables,-103.59,-123.22,-145.64,-52.336887,-68.53905,-79.78236,Test
2020,K C P,82.31318,283.74097,709.466,59.983032,210.67628,702.2757,Test
2019,Agro Tech Foods.,26.6056,81.916664,189.19348,35.48769,100.83518,180.3879,Test
2008,U B Holdings,-63.51,7.6130767,24.8075,-16.752941,-14.274935,-11.629426,Test
2010,AJR Infra &,-67.83,-107.07,-119.03,-27.923864,-43.404495,-104.50691,Test
2012,Suzlon Energy,-25.02,6.02375,-15.245714,2.289256,9.117331,6.667109,Test
2002,Timken India,0.838,19.528889,28.37375,-2.1868386,8.81363,11.795707,Test
2024,Home First Finan,33.928,173.8189,184.53375,33.40299,113.50063,195.6169,Test
2010,HLV,28.728333,79.25636,153.27,38.937817,69.933304,119.613815,Test
2012,Shanthi Gears,-46.54,-72.22,-94.44,-36.18184,-37.701057,-70.25101,Test
2000,Sandvik Coromant,6.174737,17.952778,25.49294,8.152032,30.419481,26.752176,Test
2008,Guj. Ambuja Exp,33.41522,74.93046,82.94857,31.700167,61.02834,83.70849,Test
2024,Butterfly Gan Ap,62.955,97.29,68.6626,27.716616,92.33979,89.25101,Test
2022,Jai Corp,-122.69,-113.73,104.57333,-10.143226,-8.7514,39.393417,Test
2013,OCL India,20.26389,77.034706,157.29813,41.21352,72.47945,103.63237,Test
1999,Torrent Pharma.,-15.38,-8.94,-16.22,-35.6543,-46.974773,-66.17082,Test
2005,B H E L,19.46,41.09375,58.18522,25.917032,64.47493,75.608574,Test
2021,PC Jeweller,7.045,21.250435,34.216362,10.749789,16.77698,-3.5755782,Test
2014,GOL Offshore,17.528421,36.66111,41.15706,20.892942,69.6732,60.348938,Test
2013,Butterfly Gan Ap,171.3475,185.59,434.015,98.989784,188.3065,403.77112,Test
2022,Shreyas Shipping,-57.88,-92.32,49.68,-50.96893,-52.897835,30.381384,Test
2022,Krsnaa Diagnost.,25.105385,78.04,168.8809,38.745758,86.75334,158.19698,Test
2019,Welspun Corp,16.6988,42.115833,75.57652,25.817324,71.517746,100.60689,Test
2018,R C F,1.6778947,11.079445,19.95353,10.775889,30.649492,50.75084,Test
2015,Balrampur Chini,-133.58,-175.11,-167.07,-94.697815,-122.33977,-154.21803,Test
2022,Godrej Propert.,8.455714,22.473,32.792107,24.126879,29.196306,51.827347,Test
2016,Speciality Rest.,22.95,57.615833,124.24435,38.731396,74.00469,150.05705,Test
2003,Elgi Equipments,7.305,16.95,68.6626,-14.984002,-6.425337,59.71604,Test
2019,ION Exchange,22.622353,29.518126,47.852,20.233187,40.119453,35.128464,Test
2005,Zenotech Lab.,-15.11,-15.14,-42.52,-12.595587,-7.2337894,-23.125343,Test
2001,Zuari Industries,18.5,13.973333,28.355,2.1726317,11.8228655,14.101124,Test
2021,Century Enka,64.4225,49.172855,53.661667,16.993752,25.140322,29.987398,Test
2007,Pricol,73.60667,14.480909,124.704544,13.575461,49.03505,129.81932,Test
2024,Esab India,-15.575,-41.18,68.6626,1.3651091,3.523153,50.860985,Test
1999,Wadala Commoditi,-48.35,-65.49,-70.97,-33.96121,-37.622974,-77.75296,Test
2017,Dhampur Sugar,-30.83,-2.21,-109.2175,-39.934692,-66.417305,-77.849075,Test
2008,Nilkamal Ltd,-0.7544,8.412917,12.849131,7.7313485,17.94306,15.904822,Test
2024,JSW Energy,-92.93,-86.04,-100.42,-53.482136,-76.789986,-96.727615,Test
2024,Walchan. Inds.,-52.47,-82.55,-97.47,-53.983406,-68.07677,-98.49208,Test
2002,Infosys,34.63,142.4875,267.14334,6.2686844,29.792356,54.69781,Test
2021,JSW Energy,8.63,20.69,-23.92,-27.070034,-28.763853,-32.446217,Test
2022,Godrej Consumer,-63.55,-108.79,-123.35,-50.98889,-63.92469,-67.29234,Test
2000,Daewoo Motors,16.248,36.6225,62.416668,12.585208,27.255388,30.99426,Test
2020,MMTC,-64.9,-53.83,-168.74,-38.47339,-53.7192,-99.9373,Test
2024,Global Surfaces,-83.67,-90.96,-104.45,-58.31158,-66.24733,-89.4346,Test
2024,S H Kelkar & Co.,53.757057,88.45438,75.242,37.55643,76.08734,106.866486,Test
2020,Prakash Industri,16.131428,39.60923,48.46583,14.015643,22.373003,62.955093,Test
2017,EIH,-7.15,-116.45,-91.405,-24.501972,-66.32219,-106.87206,Test
2009,Vardhman Textile,19.83,15.09,68.6626,12.13047,29.680544,44.45078,Test
2012,Essar Ports,27.4348,92.10333,210.07521,51.522167,143.38356,209.1122,Test
2024,Zaggle Prepaid,12.68,19.25,68.6626,0.19831717,-14.092615,13.926284,Test
2010,Navneet Educat.,-96.6,-93.84,-123.2,-80.2552,-89.77228,-92.41599,Test
2022,Wardwizard Inno.,30.066668,88.615295,196.22626,35.283943,97.47517,162.17938,Test
1999,Orient Paper,11.44,34.728573,58.893333,9.873942,39.479652,34.96485,Test
2006,JP Associates,-68.72,-25.51357,-34.76154,-45.17561,-14.761343,-50.133957,Test
2004,Phoenix Lamps,62.875,59.845455,63.417,32.927383,56.33454,80.97771,Test
2017,Kansai Nerolac,0.3975,-6.3966665,-48.62,-31.909012,-38.94234,-38.7772,Test
2014,I T D C,-91.51,-122.55,-103.08667,-29.403479,-37.04845,-39.99764,Test
2024,Aptus Value Hou.,-39.73,-123.66,-138.17,-58.237873,-90.06024,-111.01205,Test
2000,Denso India,5.0,1.5644444,5.3964705,20.048124,38.026382,10.947249,Test
2022,Asahi India Glas,31.08,66.18792,120.861305,31.581331,71.44056,114.264496,Test
2008,Asian Electronic,14.95,-16.495,59.06,-16.534075,-13.843921,-26.378344,Test
2022,Mahanagar Gas,-101.47,-109.54,-153.58,-72.226265,-97.48021,-125.779175,Test
